iter	MAPE	RMSE	R2	MAE
4083	0.115190929	125529.2168	0.9924000506	83249.5203
4084	0.115185879	125521.8656	0.9924009407	83243.25989
4085	0.1151740306	125506.5932	0.9924027898	83229.29733
4086	0.1151740234	125506.0086	0.9924028606	83228.78126
4087	0.1151719868	125502.9486	0.992403231	83226.69013
4088	0.1151715516	125502.4378	0.9924032929	83226.29847
4089	0.1151679884	125501.1878	0.9924034442	83225.01993
4090	0.1151670282	125495.6356	0.9924041163	83218.6669
4091	0.1151497186	125489.3164	0.9924048813	83211.03583
4092	0.1151481487	125487.1297	0.992405146	83209.85185
4093	0.1150898245	125477.5699	0.9924063031	83203.18767
4094	0.1150824098	125468.6129	0.9924073872	83197.04297
4095	0.1150870109	125465.3476	0.9924077824	83195.00097
4096	0.1150851254	125463.3872	0.9924080196	83194.03659
4097	0.1150837778	125460.6244	0.992408354	83192.08225
4098	0.1150833775	125445.2965	0.9924102089	83183.22962
4099	0.1150790493	125423.3077	0.9924128694	83174.44804
4100	0.1150686044	125413.4626	0.9924140605	83165.5195
4101	0.1150546469	125401.9935	0.9924154479	83157.87177
4102	0.1150523284	125399.9758	0.9924156919	83156.78654
4103	0.115056027	125392.2357	0.9924166282	83154.60125
4104	0.1150489864	125382.2868	0.9924178315	83146.67172
4105	0.1150495575	125369.8357	0.9924193373	83139.87879
4106	0.1150455121	125352.573	0.9924214248	83134.59426
4107	0.1150444524	125351.9672	0.992421498	83134.00233
4108	0.1150428889	125351.14	0.992421598	83133.07276
4109	0.1150367824	125341.459	0.9924227686	83122.13258
4110	0.1150372831	125338.7905	0.9924230912	83121.24563
4111	0.1150359867	125325.6467	0.9924246803	83114.26288
4112	0.1150267116	125316.507	0.9924257851	83109.11498
4113	0.1150228959	125309.2689	0.99242666	83105.43154
4114	0.1149768683	125294.7061	0.9924284202	83096.14552
4115	0.1149579939	125288.8523	0.9924291277	83091.31407
4116	0.1149508887	125282.476	0.9924298983	83087.81543
4117	0.1149427045	125257.6157	0.9924329023	83071.31701
4118	0.1149421528	125251.4194	0.992433651	83068.64682
4119	0.114932867	125240.7171	0.9924349439	83056.08817
4120	0.1149242663	125227.1741	0.9924365799	83049.50553
4121	0.1149211825	125225.7227	0.9924367553	83048.63932
4122	0.1149193163	125217.1352	0.9924377925	83041.50087
4123	0.1149147074	125202.1913	0.9924395975	83032.35797
4124	0.1149132697	125201.649	0.9924396629	83031.83357
4125	0.11490264	125194.9615	0.9924404706	83028.45531
4126	0.1149004792	125192.0162	0.9924408263	83026.86897
4127	0.114899923	125189.7463	0.9924411004	83025.71213
4128	0.1148994373	125189.1882	0.9924411678	83025.32767
4129	0.1148994382	125187.37	0.9924413873	83024.39666
4130	0.1148980273	125184.8531	0.9924416913	83022.62259
4131	0.1148971904	125175.505	0.99244282	83019.12985
4132	0.1148883686	125152.8921	0.9924455502	83009.24477
4133	0.1148804339	125146.3594	0.9924463388	83002.59018
4134	0.1148737883	125142.8932	0.9924467573	83000.55553
4135	0.1148643827	125128.2738	0.9924485219	82991.09153
4136	0.1148608181	125115.1022	0.9924501116	82983.88571
4137	0.1148557846	125110.0675	0.9924507192	82979.44296
4138	0.1148507098	125108.726	0.9924508811	82978.66389
4139	0.11485109	125106.2652	0.9924511781	82977.99193
4140	0.1148372406	125092.1361	0.9924528831	82971.41706
4141	0.1148369454	125090.6426	0.9924530633	82970.61357
4142	0.1148092043	125081.9768	0.9924541089	82965.70856
4143	0.1148064787	125074.5282	0.9924550076	82963.09486
4144	0.1147935642	125062.8012	0.9924564224	82958.38883
4145	0.1147865264	125055.845	0.9924572615	82955.68856
4146	0.1147866763	125051.875	0.9924577404	82954.03344
4147	0.1147796617	125038.8455	0.992459312	82946.98392
4148	0.1147794688	125038.2447	0.9924593845	82946.55845
4149	0.1147702221	125024.9535	0.9924609875	82939.8202
4150	0.114770323	125024.1622	0.9924610829	82939.25637
4151	0.1147699298	125015.0128	0.9924621863	82934.66652
4152	0.1147762006	125008.8584	0.9924629284	82931.66229
4153	0.1147697734	124997.7168	0.9924642719	82924.36109
4154	0.1147601437	124988.4387	0.9924653906	82918.32411
4155	0.114762631	124984.3125	0.992465888	82917.03965
4156	0.1147607712	124980.4152	0.9924663579	82914.73639
4157	0.1147598756	124961.7104	0.9924686127	82908.08033
4158	0.1147560022	124958.3822	0.9924690139	82906.77276
4159	0.114756574	124950.8626	0.9924699202	82904.72742
4160	0.114749545	124938.669	0.9924713898	82902.1964
4161	0.1147535995	124934.8236	0.9924718533	82901.28296
4162	0.1147499371	124925.9904	0.9924729177	82898.54413
4163	0.1147454016	124921.8474	0.992473417	82896.02136
4164	0.1147445949	124919.5873	0.9924736893	82895.26784
4165	0.1147476521	124917.352	0.9924739587	82894.20383
4166	0.1147502424	124908.0946	0.9924750741	82890.48913
4167	0.1147491653	124907.5117	0.9924751443	82889.91301
4168	0.1147447421	124898.8891	0.9924761832	82878.41232
4169	0.1147428901	124886.7459	0.9924776461	82872.63695
4170	0.1147385759	124885.0837	0.9924778464	82870.99941
4171	0.1147383805	124881.7351	0.9924782498	82868.98754
4172	0.1147349556	124871.7631	0.992479451	82865.52516
4173	0.1147310828	124862.9712	0.9924805099	82861.10948
4174	0.1147282217	124858.6381	0.9924810318	82857.99337
4175	0.1147296055	124853.7832	0.9924816165	82854.74541
4176	0.1147216846	124847.6626	0.9924823536	82850.63984
4177	0.1147162879	124844.9343	0.9924826822	82846.98236
4178	0.1147153163	124843.2601	0.9924828838	82846.19858
4179	0.114711671	124839.9632	0.9924832809	82844.07945
4180	0.1147101159	124816.3229	0.9924861274	82835.85347
4181	0.114692769	124804.0762	0.9924876018	82826.59531
4182	0.1146922922	124803.5241	0.9924876683	82826.23812
4183	0.1146907415	124793.6228	0.9924888602	82822.06775
4184	0.1146867111	124786.0363	0.9924897734	82818.5945
4185	0.1146854895	124774.6423	0.9924911448	82812.03607
4186	0.11466811	124755.7889	0.9924934138	82802.19086
4187	0.1146669602	124749.7465	0.992494141	82798.13194
4188	0.1146663435	124749.2258	0.9924942036	82797.85926
4189	0.1146652735	124747.2634	0.9924944398	82796.89644
4190	0.1146621384	124746.0416	0.9924945868	82796.24772
4191	0.1146604307	124739.8813	0.992495328	82791.70213
4192	0.1146611277	124731.7779	0.9924963031	82788.88695
4193	0.1146594889	124720.912	0.9924976104	82783.90871
4194	0.1146552946	124710.6873	0.9924988404	82778.95442
4195	0.1146517051	124707.6768	0.9924992026	82776.83747
4196	0.1146484556	124705.5333	0.9924994604	82775.62685
4197	0.1146436104	124698.7178	0.9925002802	82771.53609
4198	0.114643121	124698.2196	0.9925003402	82771.18788
4199	0.1146305362	124696.2278	0.9925005797	82769.59579
4200	0.114627216	124685.3513	0.9925018879	82763.02048
4201	0.11462629	124682.7077	0.9925022059	82760.41488
4202	0.1146294403	124678.1175	0.9925027579	82757.97828
4203	0.1146285502	124665.0118	0.992504334	82751.62883
4204	0.1146255726	124658.5395	0.9925051123	82749.29377
4205	0.1146256728	124652.3549	0.992505856	82745.33424
4206	0.1145509607	124642.2972	0.9925070653	82735.87042
4207	0.1145492347	124640.8628	0.9925072377	82735.04929
4208	0.1145022588	124625.3194	0.9925091064	82721.07594
4209	0.1144873997	124611.1028	0.9925108153	82708.48775
4210	0.1144813676	124601.5465	0.992511964	82701.94705
4211	0.1144673087	124595.632	0.9925126748	82698.58765
4212	0.1144677845	124592.5704	0.9925130428	82696.75047
4213	0.114466841	124591.6214	0.9925131568	82695.98013
4214	0.1144663875	124589.1114	0.9925134585	82694.53645
4215	0.1144560721	124579.8225	0.9925145748	82690.20011
4216	0.1144531054	124571.6351	0.9925155586	82684.23776
4217	0.1144489831	124569.5428	0.9925158101	82683.16855
4218	0.1144405562	124562.4025	0.992516668	82677.55465
4219	0.114433544	124561.4761	0.9925167793	82676.66126
4220	0.1144331133	124560.9344	0.9925168444	82676.29665
4221	0.1144268907	124558.8676	0.9925170928	82674.43918
4222	0.114426021	124558.2837	0.9925171629	82674.07262
4223	0.1144204369	124553.8007	0.9925177015	82671.70369
4224	0.1144113543	124551.6056	0.9925179653	82669.57169
4225	0.1143953779	124543.1195	0.9925189848	82659.4327
4226	0.1143910421	124533.7935	0.9925201051	82653.54871
4227	0.1143802198	124522.6353	0.9925214454	82642.31758
4228	0.1143768402	124511.3811	0.9925227972	82637.1976
4229	0.1143739358	124502.5762	0.9925238547	82634.28405
4230	0.1143726009	124500.6348	0.9925240878	82633.40415
4231	0.1143660775	124498.2386	0.9925243756	82631.78633
4232	0.1143639093	124497.3767	0.9925244791	82630.82499
4233	0.1143634543	124496.9035	0.9925245359	82630.55357
4234	0.1143616665	124484.2242	0.9925260585	82625.59399
4235	0.1143636612	124469.074	0.9925278776	82621.32454
4236	0.1143622912	124464.465	0.992528431	82619.17597
4237	0.1143610598	124463.7307	0.9925285191	82618.44216
4238	0.1143529439	124452.1346	0.9925299113	82612.38061
4239	0.1143441102	124439.1012	0.9925314758	82598.1174
4240	0.1143411488	124424.4161	0.9925332384	82590.23772
4241	0.1143371535	124416.9671	0.9925341325	82587.51779
4242	0.1143418928	124412.7807	0.9925346349	82584.07928
4243	0.1143397237	124409.1338	0.9925350725	82581.22119
4244	0.1143452061	124405.6057	0.9925354959	82579.62105
4245	0.1143387832	124398.8068	0.9925363118	82577.97976
4246	0.1143375705	124379.1766	0.9925386671	82573.2416
4247	0.1143368392	124376.0156	0.9925390464	82571.24265
4248	0.114338087	124371.2506	0.992539618	82568.14205
4249	0.1143396499	124368.9373	0.9925398956	82567.41583
4250	0.1143344212	124351.4692	0.992541991	82558.05673
4251	0.1143338414	124350.9062	0.9925420586	82557.56982
4252	0.1143279062	124346.2156	0.9925426212	82555.18522
4253	0.1143039329	124324.2393	0.9925452569	82537.85777
4254	0.1143014803	124321.074	0.9925456365	82536.1541
4255	0.1143004675	124320.5421	0.9925457003	82535.74142
4256	0.1142938794	124310.2082	0.9925469395	82524.50495
4257	0.1142833025	124302.1646	0.992547904	82516.94623
4258	0.1142814756	124297.1953	0.9925484998	82515.63119
4259	0.114283527	124290.1503	0.9925493444	82511.44716
4260	0.1142799456	124288.949	0.9925494885	82510.62767
4261	0.1142613004	124280.4965	0.9925505018	82506.2583
4262	0.1142616642	124275.6858	0.9925510785	82504.38113
4263	0.114246191	124273.0148	0.9925513987	82501.90771
4264	0.1142406594	124262.3298	0.9925526795	82494.57449
4265	0.1142375342	124253.9592	0.9925536828	82490.14061
4266	0.1142339464	124243.6603	0.9925549171	82486.28051
4267	0.114229656	124225.1172	0.9925571393	82478.80505
4268	0.1142286578	124223.4937	0.9925573338	82477.95844
4269	0.1142250218	124220.4325	0.9925577007	82476.1849
4270	0.1142214939	124201.2471	0.9925599994	82472.62824
4271	0.1142106094	124176.866	0.9925629201	82459.97319
4272	0.1141759951	124164.9231	0.9925643505	82446.76254
4273	0.1141735129	124156.2386	0.9925653906	82440.59482
4274	0.1141748386	124154.0602	0.9925656515	82439.69064
4275	0.1141764211	124147.1432	0.9925664799	82435.78388
4276	0.114173595	124144.646	0.9925667789	82434.26415
4277	0.1141564439	124130.9534	0.9925684185	82426.53419
4278	0.1141530245	124126.042	0.9925690066	82423.72735
4279	0.1141561584	124124.811	0.992569154	82423.26144
4280	0.1141540792	124122.8705	0.9925693863	82421.91287
4281	0.11414926	124113.1049	0.9925705555	82415.37631
4282	0.1141487048	124098.5386	0.9925722993	82410.43163
4283	0.1141491914	124086.3624	0.9925737568	82402.91665
4284	0.1141483535	124076.6979	0.9925749136	82397.12996
4285	0.1141487919	124072.0084	0.9925754748	82395.14599
4286	0.1141483173	124071.4608	0.9925755404	82394.71678
4287	0.1141366421	124057.1669	0.992577251	82386.05132
4288	0.1141381002	124050.2348	0.9925780805	82383.30015
4289	0.1141362852	124049.4532	0.992578174	82382.47412
4290	0.1141352283	124048.9294	0.9925782367	82382.02879
4291	0.1141345764	124030.6657	0.9925804219	82374.08503
4292	0.1141293062	124027.573	0.9925807919	82371.90138
4293	0.114070317	124012.1272	0.9925826397	82356.19382
4294	0.1140564207	123997.158	0.9925844303	82349.51958
4295	0.1140509317	123995.0863	0.9925846781	82348.70488
4296	0.1140421085	123986.296	0.9925857294	82339.99343
4297	0.1140265074	123971.8699	0.9925874546	82323.37594
4298	0.1140107086	123958.57	0.992589045	82316.64376
4299	0.1139996974	123943.805	0.9925908104	82302.71561
4300	0.1139907698	123925.3379	0.9925930181	82289.56533
4301	0.1139895527	123924.7631	0.9925930868	82289.08938
4302	0.1139832176	123918.4795	0.9925938379	82283.61497
4303	0.1139787356	123916.9053	0.9925940261	82282.67996
4304	0.1139790593	123909.7145	0.9925948856	82278.05158
4305	0.1139719986	123900.7877	0.9925959525	82273.60851
4306	0.1139742862	123878.9603	0.992598561	82270.92162
4307	0.1139739661	123868.5158	0.992599809	82265.8247
4308	0.1139595955	123862.3879	0.9926005412	82259.75464
4309	0.113954519	123856.0925	0.9926012933	82256.10142
4310	0.1139553407	123851.6	0.9926018301	82253.6333
4311	0.1139434962	123838.496	0.9926033955	82248.69162
4312	0.1139455103	123831.6871	0.9926042088	82245.98114
4313	0.1139442535	123816.3662	0.9926060388	82239.20572
4314	0.1139389282	123814.4956	0.9926062622	82237.44944
4315	0.1139337458	123796.7413	0.9926083825	82232.60929
4316	0.1139333878	123796.2013	0.992608447	82232.25681
4317	0.1139191045	123787.5921	0.992609475	82221.14999
4318	0.1139172455	123768.5642	0.9926117469	82213.49707
4319	0.1139127312	123762.2557	0.9926125	82210.17661
4320	0.1139136227	123757.3188	0.9926130894	82208.32315
4321	0.1139109183	123741.6364	0.9926149614	82202.77652
4322	0.1138702637	123730.975	0.9926162339	82193.08891
4323	0.1138676896	123729.2264	0.9926164426	82191.70844
4324	0.1138636122	123722.2965	0.9926172697	82186.70888
4325	0.1138601692	123713.9667	0.9926182637	82183.46381
4326	0.1138550381	123712.5669	0.9926184308	82182.59915
4327	0.1138565396	123708.2052	0.9926189513	82180.42914
4328	0.1138526036	123695.5289	0.9926204639	82174.70537
4329	0.1138587854	123688.0365	0.9926213578	82167.86807
4330	0.1138623139	123673.4066	0.9926231032	82163.93109
4331	0.1138612737	123671.1768	0.9926233692	82162.61024
4332	0.1138606018	123670.6079	0.9926234371	82162.15725
4333	0.1138621669	123669.0356	0.9926236246	82161.23653
4334	0.113862727	123661.985	0.9926244657	82159.36073
4335	0.1138593562	123653.1311	0.9926255218	82154.1275
4336	0.1138488935	123638.5324	0.992627263	82141.87377
4337	0.1138466901	123633.0145	0.9926279211	82138.87822
4338	0.1138407786	123614.1018	0.9926301764	82129.91119
4339	0.1138257146	123600.3551	0.9926318154	82114.92952
4340	0.1138210292	123590.7612	0.9926329592	82109.08284
4341	0.1138150372	123582.1383	0.9926339872	82106.25678
4342	0.1138153859	123572.4339	0.992635144	82101.36621
4343	0.1138140333	123547.2397	0.9926381468	82096.91399
4344	0.1138105773	123545.207	0.992638389	82096.09845
4345	0.1138006334	123534.4214	0.9926396743	82089.12459
4346	0.1137988136	123527.8637	0.9926404557	82082.93263
4347	0.1137950516	123514.0777	0.9926420983	82078.05835
4348	0.1137952291	123513.5731	0.9926421585	82077.87017
4349	0.1137752044	123504.5818	0.9926432297	82069.66116
4350	0.1137725405	123490.0039	0.9926449663	82063.59343
4351	0.1137704892	123488.6239	0.9926451307	82062.33223
4352	0.1137355925	123482.3672	0.9926458759	82055.05096
4353	0.1137222221	123469.5473	0.9926474029	82047.27977
4354	0.1136867701	123459.885	0.9926485536	82039.13846
4355	0.1136861678	123459.3652	0.9926486155	82038.7866
4356	0.1136817421	123446.3912	0.9926501605	82025.75033
4357	0.1136813248	123445.8251	0.9926502279	82025.30668
4358	0.1136624441	123441.9045	0.9926506947	82021.38945
4359	0.1136619484	123441.3941	0.9926507555	82020.93297
4360	0.1136581987	123432.0119	0.9926518726	82014.10611
4361	0.1136520148	123430.5232	0.9926520499	82012.77973
4362	0.1136436409	123416.6838	0.9926536975	81996.05812
4363	0.1136369467	123411.8741	0.9926542701	81991.82118
4364	0.113629406	123408.1004	0.9926547193	81988.85044
4365	0.1136291737	123407.679	0.9926547695	81988.62909
4366	0.1136290784	123407.1701	0.9926548301	81988.2464
4367	0.1136209411	123393.7064	0.9926564327	81974.04996
4368	0.1136099564	123377.4693	0.9926583652	81965.26098
4369	0.1136092849	123376.9498	0.9926584271	81964.86051
4370	0.1136063128	123372.3824	0.9926589706	81962.36816
4371	0.1135990405	123364.9899	0.9926598503	81959.34825
4372	0.1135942994	123363.2665	0.9926600554	81958.18032
4373	0.113590417	123340.2354	0.9926627958	81954.3439
4374	0.1135854929	123324.7505	0.992664638	81946.36183
4375	0.1135827391	123318.8069	0.992665345	81942.67266
4376	0.113569868	123306.3352	0.9926668285	81934.15006
4377	0.1135670765	123290.4503	0.9926687178	81931.48859
4378	0.1135657619	123288.2094	0.9926689843	81930.23484
4379	0.1135554259	123283.2244	0.9926695771	81926.68182
4380	0.1135587695	123279.7765	0.9926699871	81924.63081
4381	0.1135507898	123269.6111	0.9926711959	81917.77315
4382	0.1135446987	123265.1867	0.992671722	81915.49155
4383	0.1135465184	123261.7537	0.9926721302	81913.34013
4384	0.1135419738	123257.8587	0.9926725933	81910.77516
4385	0.1135419267	123256.5337	0.9926727508	81910.14825
4386	0.1135388273	123247.2125	0.992673859	81902.76742
4387	0.1135418232	123237.9291	0.9926749626	81899.80205
4388	0.1135365744	123230.4495	0.9926758518	81894.01279
4389	0.1135289228	123222.1068	0.9926768434	81887.46997
4390	0.1135053739	123211.7113	0.992678079	81882.44465
4391	0.1135049539	123211.147	0.9926781461	81881.99528
4392	0.1135039599	123210.6403	0.9926782063	81881.63689
4393	0.11350317	123210.1069	0.9926782697	81881.20415
4394	0.1134948699	123196.609	0.9926798738	81873.84407
4395	0.1134940333	123194.4347	0.9926801322	81872.78651
4396	0.1134952325	123192.6473	0.9926803446	81871.89554
4397	0.1134955973	123192.1052	0.992680409	81871.61219
4398	0.1134892586	123188.8031	0.9926808014	81869.16661
4399	0.1134869335	123186.9145	0.9926810258	81867.87367
4400	0.1134865038	123186.4541	0.9926810805	81867.57137
4401	0.1134850773	123183.1465	0.9926814736	81866.15034
4402	0.1134802228	123181.3206	0.9926816905	81865.22835
4403	0.1134808425	123172.2854	0.9926827641	81860.83045
4404	0.1134780283	123164.6569	0.9926836704	81855.55963
4405	0.1134784002	123162.6682	0.9926839067	81854.36866
4406	0.1134830029	123152.5106	0.9926851134	81850.08116
4407	0.1134806181	123146.1371	0.9926858705	81848.84396
4408	0.1134798979	123145.5696	0.9926859379	81848.47654
4409	0.11348	123145.0475	0.9926859999	81848.26139
4410	0.113478891	123130.517	0.9926877258	81842.93847
4411	0.1134809165	123126.9499	0.9926881495	81840.94525
4412	0.1134804417	123125.2646	0.9926883497	81840.23736
4413	0.1134751953	123121.095	0.9926888449	81836.61884
4414	0.1134732627	123108.4676	0.9926903445	81829.25954
4415	0.1134694901	123102.8289	0.9926910141	81826.34705
4416	0.1134630696	123092.6798	0.9926922192	81821.29105
4417	0.113460778	123091.861	0.9926923164	81820.12002
4418	0.1134537818	123068.3914	0.9926951028	81806.50626
4419	0.1134416344	123063.7866	0.9926956494	81803.22547
4420	0.1134335547	123044.294	0.9926979632	81796.91984
4421	0.1134330397	123043.7421	0.9926980287	81796.62622
4422	0.1134288359	123038.2599	0.9926986794	81793.96521
4423	0.1134224022	123029.1382	0.9926997619	81788.13793
4424	0.1134145184	123019.1442	0.9927009479	81782.19842
4425	0.1134136968	123008.2455	0.9927022412	81778.80064
4426	0.1134062973	122997.2055	0.992703551	81765.75948
4427	0.1134038373	122988.7902	0.9927045494	81760.54544
4428	0.1133979493	122987.0609	0.9927047546	81759.52258
4429	0.1133622568	122979.4875	0.992705653	81752.23776
4430	0.1133546446	122974.1243	0.9927062892	81748.78513
4431	0.1133538513	122973.5881	0.9927063528	81748.34391
4432	0.1133531152	122970.6227	0.9927067046	81747.12904
4433	0.1133453462	122951.9003	0.9927089253	81735.26696
4434	0.1133424548	122950.441	0.9927090983	81734.31642
4435	0.1133366876	122941.7255	0.9927101319	81729.34521
4436	0.1133358764	122941.2585	0.9927101873	81728.99499
4437	0.1133287716	122932.584	0.992711216	81723.67503
4438	0.1133269828	122920.9653	0.9927125937	81718.13712
4439	0.1133085926	122909.1914	0.9927139897	81709.4361
4440	0.1133080846	122908.756	0.9927140413	81709.11868
4441	0.1133042282	122893.1179	0.9927158952	81701.11247
4442	0.1133068839	122886.8498	0.9927166382	81698.5928
4443	0.1133041226	122885.2274	0.9927168305	81698.05224
4444	0.1133019126	122883.6358	0.9927170192	81697.20111
4445	0.1132945029	122867.6819	0.9927189102	81689.12181
4446	0.1132999417	122857.041	0.9927201713	81686.04108
4447	0.1132953083	122843.7461	0.9927217467	81680.99863
4448	0.113289026	122837.7286	0.9927224598	81676.68248
4449	0.1132893644	122818.3248	0.9927247588	81667.677
4450	0.1132858812	122801.0529	0.9927268048	81652.72528
4451	0.1132828113	122800.2036	0.9927269054	81651.75584
4452	0.1132778575	122784.5355	0.9927287613	81640.4279
4453	0.1132765144	122783.9646	0.9927288289	81639.8555
4454	0.1132720741	122781.9032	0.992729073	81639.00612
4455	0.1132709225	122781.1076	0.9927291673	81638.30107
4456	0.1132595972	122770.1347	0.9927304668	81629.80561
4457	0.1132521332	122766.485	0.992730899	81627.07305
4458	0.1132513173	122766.0133	0.9927309549	81626.78753
4459	0.1132378802	122762.6471	0.9927313535	81623.57134
4460	0.1132282881	122756.2436	0.9927321118	81621.2785
4461	0.1132254302	122736.6058	0.9927344369	81616.34632
4462	0.1132215452	122720.7216	0.9927363174	81608.75472
4463	0.1132200401	122710.2214	0.9927375603	81603.31578
4464	0.1132168581	122703.6003	0.992738344	81599.90755
4465	0.1132162958	122703.097	0.9927384036	81599.51498
4466	0.1132123831	122692.6448	0.9927396407	81595.28982
4467	0.1132111718	122692.0942	0.9927397058	81594.74623
4468	0.1132076602	122686.1343	0.9927404111	81589.80366
4469	0.1132018722	122671.8886	0.9927420969	81580.56015
4470	0.1132008668	122671.4026	0.9927421545	81580.06954
4471	0.113201358	122670.977	0.9927422048	81579.79077
4472	0.1131911778	122669.0632	0.9927424313	81577.72893
4473	0.1131907313	122652.7388	0.9927443628	81572.91913
4474	0.1131902565	122652.2785	0.9927444172	81572.55377
4475	0.1131906672	122647.8068	0.9927449463	81571.33211
4476	0.1131852818	122629.2866	0.9927471372	81561.04203
4477	0.1131853601	122628.8222	0.9927471921	81560.75171
4478	0.1131799262	122609.9265	0.9927494271	81552.9198
4479	0.1131669876	122602.5553	0.9927502989	81547.57894
4480	0.1131632336	122594.3875	0.9927512648	81544.2618
4481	0.1131360246	122585.8048	0.9927522797	81534.12065
4482	0.1131346722	122575.6427	0.9927534813	81529.34724
4483	0.1131245658	122570.667	0.9927540696	81525.61139
4484	0.1131248715	122568.9316	0.9927542748	81524.82009
4485	0.1131241539	122551.6861	0.9927563136	81517.40073
4486	0.1131232904	122551.2214	0.9927563685	81517.05207
4487	0.1131147587	122544.6487	0.9927571455	81511.74576
4488	0.1131062069	122537.2853	0.9927580159	81507.53322
4489	0.1131053311	122535.7791	0.9927581939	81506.56369
4490	0.1131043452	122535.2617	0.992758255	81506.15272
4491	0.1131031081	122534.5679	0.9927583371	81505.62148
4492	0.1130971589	122525.7566	0.9927593785	81497.25649
4493	0.1130987453	122523.6717	0.9927596249	81495.56222
4494	0.113088853	122513.6421	0.9927608102	81492.21801
4495	0.1130835949	122504.8464	0.9927618496	81488.62584
4496	0.1130752444	122497.3474	0.9927627358	81484.90022
4497	0.1130717321	122496.117	0.9927628812	81484.10168
4498	0.1130623658	122488.3641	0.9927637972	81478.66857
4499	0.1130455523	122475.3795	0.9927653313	81470.1764
4500	0.1130417568	122462.274	0.9927668795	81464.28932
4501	0.1130411361	122447.8063	0.9927685885	81457.88758
4502	0.1130342655	122436.692	0.9927699012	81454.72183
4503	0.113030001	122424.7871	0.9927713071	81450.34787
4504	0.1130300088	122419.4154	0.9927719414	81445.6519
4505	0.1130253414	122407.9845	0.9927732912	81436.83425
4506	0.1130265128	122406.6243	0.9927734518	81436.28457
4507	0.1130227983	122402.7789	0.9927739059	81433.44909
4508	0.1130144234	122384.1184	0.992776109	81422.69377
4509	0.1130141074	122370.0895	0.992777765	81417.28048
4510	0.1130068094	122350.9611	0.9927800227	81406.12385
4511	0.1130064461	122338.9388	0.9927814415	81399.11391
4512	0.1130063733	122333.9335	0.9927820322	81397.11656
4513	0.1129490939	122326.9941	0.9927828511	81390.15955
4514	0.1129433481	122326.0479	0.9927829627	81389.35972
4515	0.112934078	122315.2331	0.9927842388	81382.75296
4516	0.1129327588	122314.4927	0.9927843261	81382.00536
4517	0.1129224782	122300.5474	0.9927859714	81372.32389
4518	0.1129177108	122288.7212	0.9927873665	81366.87148
4519	0.1129169732	122288.2317	0.9927874242	81366.48612
4520	0.1129140956	122279.4814	0.9927884564	81363.01267
4521	0.1129122889	122267.8898	0.9927898235	81356.01412
4522	0.1129119968	122267.4311	0.9927898776	81355.78634
4523	0.112911949	122248.1413	0.9927921525	81346.55327
4524	0.1129145849	122229.9806	0.9927942939	81341.44576
4525	0.1129124919	122219.2135	0.9927955633	81335.49354
4526	0.112903977	122210.1938	0.9927966266	81327.89869
4527	0.1129027539	122204.3518	0.9927973153	81326.98257
4528	0.1129024803	122197.5523	0.9927981168	81323.59408
4529	0.1128790468	122192.1846	0.9927987495	81317.49066
4530	0.1128770469	122174.6942	0.9928008109	81310.31255
4531	0.1128827268	122172.2077	0.9928011039	81308.63548
4532	0.1128785635	122164.9971	0.9928019537	81302.95254
4533	0.1128757868	122161.5981	0.9928023542	81300.39209
4534	0.1128734565	122156.4714	0.9928029583	81298.30529
4535	0.1128700848	122153.3215	0.9928033295	81296.36308
4536	0.1128658322	122141.9652	0.9928046675	81289.42109
4537	0.1128647337	122141.5529	0.9928047161	81288.99459
4538	0.1128652786	122135.8449	0.9928053886	81285.86728
4539	0.1128640941	122135.2996	0.9928054528	81285.29276
4540	0.1128629298	122133.4485	0.9928056709	81284.08752
4541	0.1128601141	122129.7817	0.9928061029	81281.05519
4542	0.1128603351	122127.8509	0.9928063304	81279.92142
4543	0.1128593325	122125.5316	0.9928066036	81278.86278
4544	0.112839898	122100.28	0.992809578	81258.96366
4545	0.1128369032	122085.805	0.9928112827	81252.64741
4546	0.1128283288	122084.8442	0.9928113959	81251.4691
4547	0.1128238722	122076.6248	0.9928123638	81243.47113
4548	0.1128232723	122076.1061	0.9928124249	81243.09765
4549	0.1128207658	122069.0341	0.9928132576	81239.58969
4550	0.11281496	122064.3874	0.9928138048	81236.21779
4551	0.1128146935	122063.8655	0.9928138662	81235.8974
4552	0.1127924883	122051.7836	0.9928152887	81227.23743
4553	0.1127925882	122050.6871	0.9928154178	81226.60685
4554	0.1127840662	122039.0235	0.9928167909	81219.8797
4555	0.1127801945	122030.8037	0.9928177585	81216.46952
4556	0.1127347039	122023.1971	0.9928186539	81207.97281
4557	0.112731804	122005.8324	0.9928206976	81198.74933
4558	0.1127287831	122004.5765	0.9928208454	81198.07509
4559	0.1127281764	122004.0291	0.9928209099	81197.6225
4560	0.1127199222	121991.4241	0.9928223932	81191.9796
4561	0.1127139267	121990.0623	0.9928225535	81190.72648
4562	0.1127115282	121974.8595	0.9928243423	81182.33096
4563	0.1126934328	121968.4538	0.992825096	81174.79692
4564	0.1126924523	121967.9616	0.9928251539	81174.31257
4565	0.1126927487	121966.839	0.992825286	81173.8044
4566	0.112694724	121963.8491	0.9928256377	81172.16354
4567	0.1126936139	121963.3306	0.9928256987	81171.65048
4568	0.1126925833	121962.602	0.9928257844	81170.66087
4569	0.1126899623	121960.9658	0.9928259769	81169.96601
