iter	Passed	Remaining
3222	33015	18202
3223	33024	18191
3224	33033	18181
3225	33043	18170
3226	33052	18159
3227	33063	18150
3228	33074	18140
3229	33084	18129
3230	33094	18119
3231	33104	18109
3232	33114	18098
3233	33124	18088
3234	33134	18077
3235	33143	18066
3236	33152	18056
3237	33162	18045
3238	33171	18034
3239	33180	18024
3240	33190	18013
3241	33202	18004
3242	33214	17994
3243	33224	17984
3244	33234	17974
3245	33243	17963
3246	33253	17952
3247	33262	17942
3248	33273	17932
3249	33282	17921
3250	33292	17910
3251	33301	17900
3252	33310	17889
3253	33321	17879
3254	33331	17868
3255	33341	17858
3256	33350	17847
3257	33358	17836
3258	33368	17825
3259	33378	17815
3260	33389	17805
3261	33399	17795
3262	33409	17784
3263	33419	17774
3264	33428	17763
3265	33438	17753
3266	33449	17743
3267	33458	17732
3268	33468	17721
3269	33477	17711
3270	33486	17700
3271	33495	17689
3272	33505	17679
3273	33514	17668
3274	33524	17657
3275	33533	17647
3276	33542	17636
3277	33552	17625
3278	33562	17615
3279	33571	17604
3280	33581	17594
3281	33590	17583
3282	33600	17572
3283	33609	17562
3284	33619	17551
3285	33628	17540
3286	33638	17530
3287	33648	17520
3288	33658	17509
3289	33668	17499
3290	33677	17488
3291	33687	17477
3292	33697	17467
3293	33706	17456
3294	33716	17446
3295	33726	17436
3296	33736	17426
3297	33746	17415
3298	33756	17405
3299	33765	17394
3300	33774	17383
3301	33783	17372
3302	33793	17362
3303	33802	17351
3304	33811	17340
3305	33821	17330
3306	33831	17319
3307	33840	17309
3308	33850	17298
3309	33859	17287
3310	33868	17276
3311	33877	17266
3312	33889	17256
3313	33899	17246
3314	33908	17235
3315	33918	17225
3316	33927	17214
3317	33937	17204
3318	33947	17193
3319	33957	17183
3320	33966	17172
3321	33975	17161
3322	33985	17151
3323	33995	17140
3324	34004	17129
3325	34013	17119
3326	34023	17108
3327	34034	17099
3328	34045	17089
3329	34055	17079
3330	34065	17068
3331	34075	17058
3332	34084	17047
3333	34094	17037
3334	34103	17026
3335	34113	17016
3336	34122	17005
3337	34132	16994
3338	34142	16984
3339	34151	16973
3340	34160	16962
3341	34170	16952
3342	34185	16944
3343	34194	16933
3344	34204	16923
3345	34214	16912
3346	34223	16902
3347	34233	16891
3348	34243	16881
3349	34252	16870
3350	34261	16859
3351	34271	16849
3352	34281	16839
3353	34291	16828
3354	34299	16817
3355	34309	16807
3356	34318	16796
3357	34327	16785
3358	34337	16775
3359	34346	16764
3360	34356	16754
3361	34366	16743
3362	34377	16733
3363	34386	16723
3364	34396	16712
3365	34406	16702
3366	34416	16692
3367	34425	16681
3368	34434	16670
3369	34443	16659
3370	34453	16649
3371	34463	16638
3372	34472	16628
3373	34483	16618
3374	34492	16607
3375	34502	16597
3376	34512	16586
3377	34521	16575
3378	34531	16565
3379	34539	16554
3380	34550	16544
3381	34560	16534
3382	34570	16523
3383	34579	16513
3384	34588	16502
3385	34597	16491
3386	34607	16481
3387	34617	16470
3388	34626	16459
3389	34635	16449
3390	34644	16438
3391	34653	16427
3392	34663	16417
3393	34672	16406
3394	34682	16396
3395	34691	16385
3396	34700	16374
3397	34710	16364
3398	34720	16354
3399	34730	16343
3400	34739	16333
3401	34749	16322
3402	34758	16311
3403	34769	16302
3404	34779	16291
3405	34789	16281
3406	34798	16270
3407	34808	16260
3408	34817	16249
3409	34828	16239
3410	34838	16229
3411	34848	16219
3412	34859	16209
3413	34869	16198
3414	34879	16188
3415	34890	16178
3416	34900	16168
3417	34909	16157
3418	34919	16147
3419	34929	16137
3420	34939	16126
3421	34949	16116
3422	34959	16106
3423	34969	16095
3424	34979	16085
3425	34991	16076
3426	35002	16066
3427	35013	16056
3428	35024	16046
3429	35034	16036
3430	35044	16025
3431	35054	16015
3432	35064	16005
3433	35074	15994
3434	35085	15984
3435	35094	15974
3436	35103	15963
3437	35112	15952
3438	35122	15942
3439	35132	15932
3440	35142	15921
3441	35151	15911
3442	35160	15900
3443	35170	15889
3444	35178	15878
3445	35188	15868
3446	35198	15858
3447	35207	15847
3448	35217	15837
3449	35228	15827
3450	35237	15816
3451	35248	15806
3452	35258	15796
3453	35266	15785
3454	35278	15775
3455	35287	15764
3456	35297	15754
3457	35307	15744
3458	35318	15734
3459	35327	15723
3460	35338	15713
3461	35347	15703
3462	35357	15693
3463	35367	15682
3464	35378	15672
3465	35387	15661
3466	35397	15651
3467	35406	15640
3468	35416	15630
3469	35426	15620
3470	35439	15611
3471	35448	15600
3472	35458	15590
3473	35467	15579
3474	35477	15569
3475	35487	15558
3476	35497	15548
3477	35506	15537
3478	35515	15527
3479	35525	15517
3480	35535	15506
3481	35544	15495
3482	35553	15485
3483	35563	15474
3484	35573	15464
3485	35583	15454
3486	35594	15444
3487	35604	15433
3488	35613	15423
3489	35623	15412
3490	35632	15402
3491	35642	15392
3492	35651	15381
3493	35661	15370
3494	35670	15360
3495	35681	15350
3496	35690	15339
3497	35700	15329
3498	35710	15318
3499	35719	15308
3500	35729	15297
3501	35738	15287
3502	35748	15276
3503	35757	15266
3504	35766	15255
3505	35776	15245
3506	35785	15234
3507	35795	15224
3508	35805	15213
3509	35814	15203
3510	35825	15193
3511	35834	15182
3512	35844	15172
3513	35854	15162
3514	35864	15151
3515	35875	15142
3516	35884	15131
3517	35893	15120
3518	35903	15110
3519	35913	15099
3520	35922	15089
3521	35932	15078
3522	35944	15069
3523	35953	15058
3524	35964	15049
3525	35976	15039
3526	35985	15028
3527	35995	15018
3528	36005	15008
3529	36014	14997
3530	36024	14987
3531	36034	14977
3532	36043	14966
3533	36053	14955
3534	36063	14945
3535	36072	14935
3536	36083	14924
3537	36093	14914
3538	36104	14905
3539	36114	14894
3540	36124	14884
3541	36135	14874
3542	36145	14864
3543	36155	14853
3544	36165	14843
3545	36176	14833
3546	36185	14823
3547	36197	14813
3548	36207	14803
3549	36217	14792
3550	36226	14782
3551	36236	14772
3552	36246	14761
3553	36257	14751
3554	36268	14741
3555	36277	14731
3556	36290	14722
3557	36299	14711
3558	36310	14701
3559	36320	14691
3560	36331	14681
3561	36341	14671
3562	36351	14661
3563	36361	14650
3564	36371	14640
3565	36380	14629
3566	36392	14620
3567	36402	14609
3568	36411	14599
3569	36421	14589
3570	36431	14578
3571	36441	14568
3572	36452	14558
3573	36462	14548
3574	36472	14537
3575	36482	14527
3576	36491	14517
3577	36501	14506
3578	36510	14496
3579	36520	14485
3580	36529	14475
3581	36539	14464
3582	36548	14454
3583	36558	14443
3584	36566	14432
3585	36576	14422
3586	36586	14412
3587	36596	14401
3588	36606	14391
3589	36616	14381
3590	36626	14370
3591	36636	14360
3592	36645	14350
3593	36656	14340
3594	36665	14329
3595	36676	14319
3596	36686	14309
3597	36695	14298
3598	36705	14288
3599	36716	14278
3600	36726	14268
3601	36736	14258
3602	36745	14247
3603	36754	14236
3604	36764	14226
3605	36776	14217
3606	36786	14206
3607	36795	14196
3608	36805	14185
3609	36815	14175
3610	36825	14165
3611	36834	14154
3612	36844	14144
3613	36854	14134
3614	36864	14123
3615	36875	14113
3616	36885	14103
3617	36895	14093
3618	36905	14083
3619	36916	14073
3620	36927	14063
3621	36937	14053
3622	36946	14042
3623	36957	14032
3624	36966	14021
3625	36976	14011
3626	36985	14001
3627	36995	13990
3628	37004	13979
3629	37014	13969
3630	37023	13958
3631	37033	13948
3632	37043	13938
3633	37054	13928
3634	37063	13918
3635	37073	13907
3636	37082	13897
3637	37092	13886
3638	37102	13876
3639	37112	13866
3640	37122	13855
3641	37132	13845
3642	37142	13835
3643	37152	13825
3644	37161	13814
3645	37170	13803
3646	37179	13793
3647	37188	13782
3648	37198	13772
3649	37207	13761
3650	37217	13751
3651	37227	13741
3652	37237	13730
3653	37246	13720
3654	37255	13709
3655	37265	13699
3656	37275	13688
3657	37284	13678
3658	37293	13667
3659	37302	13657
3660	37313	13647
3661	37321	13636
3662	37331	13626
3663	37341	13615
3664	37350	13605
3665	37360	13594
3666	37369	13584
3667	37379	13573
3668	37388	13563
3669	37398	13553
3670	37407	13542
3671	37416	13532
3672	37426	13521
3673	37436	13511
3674	37445	13500
3675	37455	13490
3676	37464	13480
3677	37473	13469
3678	37483	13458
3679	37494	13449
3680	37503	13438
3681	37513	13428
3682	37522	13417
3683	37533	13407
3684	37542	13397
3685	37553	13387
3686	37563	13376
3687	37573	13366
3688	37583	13356
3689	37594	13346
3690	37606	13337
3691	37616	13326
3692	37627	13316
3693	37636	13306
3694	37647	13296
3695	37656	13285
3696	37668	13276
3697	37678	13265
3698	37687	13255
3699	37697	13244
3700	37706	13234
3701	37716	13224
3702	37728	13214
3703	37740	13204
3704	37749	13194
3705	37759	13184
3706	37769	13173
3707	37779	13163
3708	37789	13153
3709	37799	13143
3710	37809	13132
3711	37820	13123
3712	37829	13112
3713	37839	13102
3714	37849	13092
3715	37860	13082
3716	37871	13072
3717	37881	13061
3718	37890	13051
3719	37900	13040
3720	37909	13030
3721	37918	13019
3722	37928	13009
3723	37939	12999
3724	37948	12989
3725	37957	12978
3726	37967	12968
3727	37976	12957
3728	37985	12947
3729	37996	12937
3730	38005	12926
3731	38015	12916
3732	38025	12906
3733	38035	12895
3734	38044	12885
3735	38054	12875
3736	38065	12865
3737	38074	12854
3738	38083	12843
3739	38094	12833
3740	38103	12823
3741	38113	12813
3742	38122	12802
3743	38132	12792
3744	38142	12781
3745	38152	12771
3746	38162	12761
3747	38172	12751
3748	38181	12740
3749	38192	12730
3750	38202	12720
3751	38212	12710
3752	38223	12700
3753	38248	12694
3754	38257	12684
3755	38267	12674
3756	38276	12663
3757	38286	12653
3758	38295	12643
3759	38306	12632
3760	38315	12622
3761	38325	12612
3762	38334	12601
3763	38344	12591
3764	38354	12581
3765	38363	12570
3766	38374	12560
3767	38384	12550
3768	38393	12539
3769	38403	12529
3770	38413	12519
3771	38423	12508
3772	38433	12498
3773	38442	12488
3774	38453	12478
3775	38463	12468
3776	38473	12457
3777	38483	12447
3778	38493	12437
3779	38503	12426
3780	38513	12416
3781	38523	12406
3782	38532	12396
3783	38542	12385
3784	38552	12375
3785	38562	12365
3786	38572	12354
3787	38602	12351
3788	38611	12340
3789	38622	12330
3790	38632	12320
3791	38641	12309
3792	38652	12299
3793	38662	12289
3794	38672	12279
3795	38684	12269
3796	38694	12259
3797	38704	12249
3798	38715	12239
3799	38724	12228
3800	38734	12218
3801	38744	12208
3802	38754	12197
3803	38763	12187
3804	38773	12177
3805	38784	12167
3806	38793	12156
3807	38803	12146
3808	38815	12136
3809	38827	12127
3810	38837	12117
3811	38848	12106
3812	38858	12096
3813	38868	12086
3814	38878	12076
3815	38888	12066
3816	38898	12055
3817	38908	12045
3818	38917	12035
3819	38928	12025
3820	38938	12014
3821	38949	12004
3822	38959	11994
3823	38969	11984
3824	38978	11973
3825	38989	11963
3826	38999	11953
3827	39010	11943
3828	39021	11933
3829	39031	11923
3830	39042	11913
3831	39051	11903
3832	39062	11892
3833	39072	11882
3834	39082	11872
3835	39092	11862
3836	39102	11852
3837	39112	11841
3838	39123	11831
3839	39134	11821
3840	39144	11811
3841	39153	11801
3842	39163	11790
3843	39173	11780
3844	39184	11770
3845	39194	11760
3846	39205	11750
3847	39217	11740
3848	39227	11730
3849	39237	11720
3850	39249	11710
3851	39259	11700
3852	39270	11690
3853	39281	11680
3854	39290	11670
3855	39300	11659
3856	39311	11649
3857	39321	11639
3858	39331	11629
3859	39342	11619
3860	39351	11608
3861	39363	11599
3862	39373	11588
3863	39383	11578
3864	39393	11568
3865	39403	11558
3866	39413	11547
3867	39423	11537
3868	39433	11527
3869	39443	11517
3870	39454	11507
3871	39463	11496
3872	39473	11486
3873	39483	11476
3874	39493	11465
3875	39503	11455
3876	39513	11445
3877	39523	11435
3878	39533	11424
3879	39544	11414
3880	39555	11404
3881	39565	11394
3882	39575	11384
3883	39583	11373
3884	39593	11363
3885	39602	11352
3886	39612	11342
3887	39622	11332
3888	39631	11321
3889	39641	11311
3890	39654	11302
3891	39665	11292
3892	39675	11282
3893	39684	11271
3894	39696	11261
3895	39705	11251
3896	39715	11240
3897	39725	11230
3898	39735	11220
3899	39745	11210
3900	39756	11200
3901	39766	11189
3902	39776	11179
3903	39787	11169
3904	39798	11159
3905	39810	11150
3906	39821	11140
3907	39831	11129
3908	39841	11119
3909	39851	11109
3910	39862	11099
3911	39871	11089
3912	39881	11078
3913	39890	11068
3914	39900	11058
3915	39910	11047
3916	39919	11037
3917	39930	11027
3918	39939	11016
3919	39949	11006
3920	39958	10995
3921	39968	10985
3922	39978	10975
3923	39988	10965
3924	39998	10955
3925	40009	10944
3926	40018	10934
3927	40028	10924
3928	40038	10914
3929	40047	10903
3930	40056	10892
3931	40065	10882
3932	40076	10872
3933	40085	10862
3934	40096	10852
3935	40107	10842
3936	40116	10831
3937	40126	10821
3938	40136	10811
3939	40146	10800
3940	40156	10790
3941	40166	10780
3942	40176	10770
3943	40187	10760
3944	40197	10749
3945	40208	10739
3946	40218	10729
3947	40229	10719
3948	40240	10709
3949	40251	10699
3950	40263	10689
3951	40273	10679
3952	40284	10669
3953	40295	10659
3954	40305	10649
3955	40316	10639
3956	40327	10629
3957	40337	10619
3958	40348	10609
3959	40359	10599
3960	40369	10589
3961	40380	10579
3962	40389	10568
3963	40399	10558
3964	40409	10548
3965	40418	10537
3966	40428	10527
3967	40438	10517
3968	40448	10506
3969	40458	10496
3970	40469	10486
3971	40479	10476
3972	40489	10466
3973	40498	10455
3974	40509	10445
3975	40519	10435
3976	40529	10425
3977	40538	10414
3978	40548	10404
3979	40559	10394
3980	40569	10384
3981	40580	10374
3982	40592	10364
3983	40606	10355
3984	40622	10346
3985	40635	10337
3986	40649	10328
3987	40661	10318
3988	40672	10308
3989	40683	10298
3990	40694	10288
3991	40704	10278
3992	40715	10268
3993	40726	10257
3994	40738	10248
3995	40749	10238
3996	40761	10228
3997	40772	10218
3998	40784	10208
3999	40795	10198
4000	40805	10188
4001	40817	10178
4002	40828	10168
4003	40838	10158
4004	40849	10148
4005	40859	10138
4006	40869	10128
4007	40879	10117
4008	40890	10107
4009	40901	10097
4010	40911	10087
4011	40921	10077
4012	40931	10067
4013	40941	10056
4014	40950	10046
4015	40960	10036
4016	40969	10025
4017	40979	10015
4018	40989	10005
4019	41000	9995
4020	41009	9984
4021	41019	9974
4022	41029	9964
4023	41039	9953
4024	41048	9943
4025	41059	9933
4026	41069	9923
4027	41078	9912
4028	41087	9902
4029	41097	9891
4030	41107	9881
4031	41117	9871
4032	41127	9861
4033	41137	9850
4034	41147	9840
4035	41160	9831
4036	41171	9821
4037	41182	9811
4038	41192	9801
4039	41203	9790
4040	41214	9780
4041	41225	9770
4042	41236	9760
4043	41247	9750
4044	41257	9740
4045	41266	9730
4046	41276	9719
4047	41286	9709
4048	41297	9699
4049	41307	9689
4050	41316	9679
4051	41328	9669
4052	41338	9658
4053	41349	9648
4054	41360	9638
4055	41371	9628
4056	41382	9618
4057	41393	9608
4058	41404	9598
4059	41415	9588
4060	41426	9578
4061	41436	9568
4062	41446	9558
4063	41458	9548
4064	41468	9538
4065	41479	9528
4066	41491	9518
4067	41501	9508
4068	41512	9498
4069	41523	9488
4070	41533	9477
4071	41543	9467
4072	41556	9458
4073	41567	9448
4074	41577	9437
4075	41587	9427
4076	41598	9417
4077	41608	9407
4078	41618	9397
4079	41629	9386
4080	41639	9376
4081	41649	9366
4082	41659	9356
4083	41669	9346
4084	41681	9336
4085	41693	9326
4086	41705	9316
4087	41716	9306
4088	41728	9296
4089	41739	9286
4090	41749	9276
4091	41759	9266
4092	41770	9256
4093	41779	9245
4094	41790	9235
4095	41800	9225
4096	41810	9215
4097	41819	9204
4098	41830	9194
4099	41840	9184
4100	41850	9174
4101	41859	9163
4102	41869	9153
4103	41878	9143
4104	41888	9132
4105	41899	9122
4106	41908	9112
4107	41918	9102
4108	41930	9092
4109	41940	9082
4110	41950	9071
4111	41961	9061
4112	41972	9051
4113	41982	9041
4114	41992	9031
4115	42002	9020
4116	42012	9010
4117	42026	9001
4118	42037	8991
4119	42048	8981
4120	42059	8971
4121	42070	8961
4122	42081	8951
4123	42092	8941
4124	42102	8930
4125	42112	8920
4126	42124	8910
4127	42134	8900
4128	42144	8890
4129	42155	8880
4130	42166	8870
4131	42176	8859
4132	42187	8849
4133	42198	8839
4134	42208	8829
4135	42220	8819
4136	42231	8809
4137	42242	8799
4138	42253	8789
4139	42264	8779
4140	42275	8769
4141	42285	8759
4142	42296	8749
4143	42307	8739
4144	42318	8729
4145	42328	8718
4146	42339	8708
4147	42350	8698
4148	42360	8688
4149	42371	8678
4150	42382	8668
4151	42392	8658
4152	42403	8648
4153	42414	8638
4154	42425	8627
4155	42435	8617
4156	42446	8607
4157	42457	8597
4158	42467	8587
4159	42478	8577
4160	42487	8567
4161	42498	8556
4162	42508	8546
4163	42519	8536
4164	42532	8526
4165	42543	8516
4166	42553	8506
4167	42564	8496
4168	42575	8486
4169	42586	8476
4170	42597	8466
4171	42608	8456
4172	42619	8446
4173	42632	8436
4174	42642	8426
4175	42654	8416
4176	42666	8406
4177	42678	8396
4178	42689	8386
4179	42701	8376
4180	42712	8366
4181	42723	8356
4182	42735	8346
4183	42746	8336
4184	42757	8326
4185	42769	8316
4186	42780	8306
4187	42790	8296
4188	42801	8286
4189	42811	8276
4190	42821	8266
4191	42832	8255
4192	42842	8245
4193	42852	8235
4194	42863	8225
4195	42873	8214
4196	42882	8204
4197	42892	8194
4198	42900	8183
4199	42910	8173
4200	42920	8163
4201	42929	8152
4202	42938	8142
4203	42948	8132
4204	42958	8121
4205	42968	8111
4206	42978	8101
4207	42988	8090
4208	42998	8080
4209	43008	8070
4210	43019	8060
4211	43030	8050
4212	43041	8040
4213	43052	8030
4214	43063	8020
4215	43075	8010
4216	43087	8000
4217	43099	7990
4218	43110	7980
4219	43121	7970
4220	43131	7960
4221	43142	7949
4222	43152	7939
4223	43164	7929
4224	43174	7919
4225	43185	7909
4226	43196	7899
4227	43207	7889
4228	43219	7879
4229	43230	7869
4230	43242	7859
4231	43252	7849
4232	43262	7838
4233	43272	7828
4234	43283	7818
4235	43293	7808
4236	43304	7798
4237	43314	7787
4238	43323	7777
4239	43334	7767
4240	43345	7757
4241	43355	7747
4242	43365	7736
4243	43374	7726
4244	43385	7716
4245	43395	7706
4246	43405	7695
4247	43414	7685
4248	43425	7675
4249	43435	7665
4250	43446	7654
4251	43456	7644
4252	43467	7634
4253	43479	7624
4254	43491	7614
4255	43501	7604
4256	43512	7594
4257	43525	7584
4258	43536	7574
4259	43547	7564
4260	43558	7554
4261	43568	7544
4262	43580	7534
4263	43591	7524
4264	43601	7513
4265	43613	7504
4266	43624	7494
4267	43635	7483
4268	43647	7473
4269	43657	7463
4270	43667	7453
4271	43678	7443
4272	43689	7433
4273	43699	7423
4274	43710	7412
4275	43720	7402
4276	43730	7392
4277	43741	7382
4278	43753	7372
4279	43763	7362
4280	43773	7351
4281	43784	7341
4282	43795	7331
4283	43805	7321
4284	43815	7311
4285	43825	7300
4286	43834	7290
4287	43844	7280
4288	43855	7269
4289	43864	7259
4290	43874	7249
4291	43885	7239
4292	43895	7228
4293	43904	7218
4294	43915	7208
4295	43924	7198
4296	43933	7187
4297	43943	7177
4298	43952	7167
4299	43963	7156
4300	43972	7146
4301	43981	7136
4302	43991	7125
4303	44000	7115
4304	44010	7105
4305	44020	7094
4306	44030	7084
4307	44041	7074
4308	44051	7064
4309	44063	7054
4310	44072	7043
4311	44083	7033
4312	44093	7023
4313	44103	7013
4314	44114	7003
4315	44124	6992
4316	44133	6982
4317	44144	6972
4318	44154	6962
4319	44164	6951
4320	44175	6941
4321	44184	6931
4322	44194	6921
4323	44203	6910
4324	44213	6900
4325	44223	6890
4326	44232	6879
4327	44242	6869
4328	44252	6859
4329	44263	6849
4330	44274	6838
4331	44284	6828
4332	44294	6818
4333	44303	6808
4334	44314	6798
4335	44326	6788
4336	44337	6777
4337	44348	6767
4338	44359	6757
4339	44370	6747
4340	44383	6737
4341	44394	6727
4342	44411	6718
4343	44423	6708
4344	44434	6698
4345	44446	6688
4346	44457	6678
4347	44467	6668
4348	44477	6657
4349	44487	6647
4350	44498	6637
4351	44508	6627
4352	44518	6616
4353	44529	6606
4354	44540	6596
4355	44550	6586
4356	44562	6576
4357	44574	6566
4358	44585	6556
4359	44598	6546
4360	44609	6536
4361	44620	6526
4362	44630	6516
4363	44640	6505
4364	44649	6495
4365	44658	6485
4366	44667	6474
4367	44677	6464
4368	44687	6454
4369	44697	6443
4370	44707	6433
4371	44717	6423
4372	44726	6412
4373	44735	6402
4374	44745	6392
4375	44754	6381
4376	44764	6371
4377	44774	6361
4378	44784	6351
4379	44793	6340
4380	44803	6330
4381	44813	6320
4382	44824	6309
4383	44834	6299
4384	44844	6289
4385	44854	6279
4386	44864	6269
4387	44875	6258
4388	44885	6248
4389	44896	6238
4390	44906	6228
4391	44916	6217
4392	44926	6207
4393	44936	6197
4394	44946	6187
4395	44957	6176
4396	44966	6166
4397	44976	6156
4398	44986	6146
4399	44996	6135
4400	45005	6125
4401	45015	6115
4402	45024	6104
4403	45034	6094
4404	45044	6084
4405	45053	6073
4406	45063	6063
4407	45073	6053
4408	45082	6043
4409	45091	6032
4410	45102	6022
4411	45111	6012
4412	45120	6001
4413	45130	5991
4414	45140	5981
4415	45150	5970
4416	45159	5960
4417	45169	5950
4418	45178	5939
4419	45188	5929
4420	45198	5919
4421	45207	5909
4422	45217	5898
4423	45226	5888
4424	45236	5878
4425	45246	5867
4426	45255	5857
4427	45265	5847
4428	45274	5836
4429	45284	5826
4430	45294	5816
4431	45303	5806
4432	45313	5795
4433	45323	5785
4434	45332	5775
4435	45342	5764
4436	45351	5754
4437	45360	5744
4438	45370	5733
4439	45380	5723
4440	45389	5713
4441	45398	5702
4442	45410	5692
4443	45420	5682
4444	45429	5672
4445	45439	5662
4446	45449	5651
4447	45459	5641
4448	45468	5631
4449	45478	5620
4450	45488	5610
4451	45498	5600
4452	45508	5590
4453	45518	5579
4454	45528	5569
4455	45538	5559
4456	45550	5549
4457	45560	5539
4458	45569	5528
4459	45578	5518
4460	45588	5508
4461	45598	5497
4462	45607	5487
4463	45617	5477
4464	45626	5467
4465	45635	5456
4466	45645	5446
4467	45654	5435
4468	45664	5425
4469	45675	5415
4470	45684	5405
4471	45693	5394
4472	45704	5384
4473	45714	5374
4474	45723	5364
4475	45733	5353
4476	45742	5343
4477	45751	5333
4478	45761	5322
4479	45772	5312
4480	45781	5302
4481	45791	5292
4482	45801	5281
4483	45810	5271
4484	45820	5261
4485	45830	5251
4486	45839	5240
4487	45849	5230
4488	45858	5220
4489	45868	5209
4490	45878	5199
4491	45887	5189
4492	45897	5179
4493	45906	5168
4494	45916	5158
4495	45925	5148
4496	45935	5138
4497	45945	5127
4498	45954	5117
4499	45965	5107
4500	45975	5097
4501	45985	5086
4502	45995	5076
4503	46005	5066
4504	46014	5056
4505	46024	5045
4506	46033	5035
4507	46042	5025
4508	46055	5015
4509	46066	5004
4510	46076	4994
4511	46087	4984
4512	46096	4974
4513	46106	4964
4514	46117	4953
4515	46127	4943
4516	46136	4933
4517	46146	4923
4518	46156	4912
4519	46165	4902
4520	46177	4892
4521	46186	4882
4522	46196	4871
4523	46230	4864
4524	46243	4854
4525	46254	4844
4526	46266	4834
4527	46276	4823
4528	46288	4813
4529	46314	4805
4530	46323	4794
4531	46333	4784
4532	46343	4774
4533	46354	4764
4534	46364	4754
4535	46374	4743
4536	46383	4733
4537	46392	4723
4538	46401	4712
4539	46411	4702
4540	46420	4692
4541	46430	4681
4542	46439	4671
4543	46449	4661
4544	46460	4651
4545	46470	4640
4546	46480	4630
4547	46492	4620
4548	46502	4610
4549	46512	4600
4550	46521	4589
4551	46530	4579
4552	46540	4569
4553	46550	4558
4554	46560	4548
4555	46569	4538
4556	46579	4528
4557	46588	4517
4558	46598	4507
4559	46607	4497
4560	46617	4487
4561	46626	4476
4562	46636	4466
4563	46646	4456
4564	46655	4445
4565	46665	4435
4566	46675	4425
4567	46684	4415
4568	46693	4404
4569	46703	4394
4570	46711	4384
4571	46721	4373
4572	46730	4363
4573	46739	4353
4574	46749	4342
4575	46758	4332
4576	46767	4322
4577	46777	4311
4578	46786	4301
4579	46796	4291
4580	46805	4281
4581	46815	4270
4582	46825	4260
4583	46834	4250
4584	46844	4240
4585	46853	4229
4586	46862	4219
4587	46872	4209
4588	46882	4198
4589	46891	4188
4590	46901	4178
4591	46911	4168
4592	46920	4157
4593	46931	4147
4594	46941	4137
4595	46951	4127
4596	46960	4116
4597	46969	4106
4598	46979	4096
4599	46988	4085
4600	46998	4075
4601	47008	4065
4602	47018	4055
4603	47028	4044
4604	47038	4034
4605	47048	4024
4606	47058	4014
4607	47068	4004
4608	47077	3993
4609	47087	3983
4610	47097	3973
4611	47107	3963
4612	47118	3952
4613	47128	3942
4614	47138	3932
4615	47148	3922
4616	47159	3912
4617	47168	3901
4618	47179	3891
4619	47188	3881
4620	47199	3871
4621	47209	3860
4622	47219	3850
4623	47229	3840
4624	47240	3830
4625	47249	3819
4626	47259	3809
4627	47269	3799
4628	47279	3789
4629	47289	3779
4630	47299	3768
4631	47310	3758
4632	47322	3748
4633	47333	3738
4634	47344	3728
4635	47354	3718
4636	47365	3707
4637	47375	3697
4638	47386	3687
4639	47398	3677
4640	47408	3667
4641	47419	3657
4642	47431	3646
4643	47442	3636
4644	47454	3626
4645	47465	3616
4646	47476	3606
4647	47487	3596
4648	47498	3586
4649	47510	3576
4650	47522	3565
4651	47533	3555
4652	47544	3545
4653	47555	3535
4654	47566	3525
4655	47576	3515
4656	47589	3505
4657	47600	3494
4658	47612	3484
4659	47624	3474
4660	47636	3464
4661	47649	3454
4662	47660	3444
4663	47672	3434
4664	47682	3424
4665	47694	3414
4666	47704	3403
4667	47715	3393
4668	47726	3383
4669	47736	3373
4670	47745	3362
4671	47756	3352
4672	47766	3342
4673	47778	3332
4674	47788	3322
4675	47798	3311
4676	47809	3301
4677	47818	3291
4678	47829	3281
4679	47840	3271
4680	47850	3260
4681	47860	3250
4682	47869	3240
4683	47879	3230
4684	47892	3220
4685	47902	3209
4686	47913	3199
4687	47924	3189
4688	47934	3179
4689	47945	3169
4690	47956	3158
4691	47969	3148
4692	47980	3138
4693	47991	3128
4694	48002	3118
4695	48013	3108
4696	48023	3097
4697	48034	3087
4698	48044	3077
4699	48053	3067
4700	48063	3057
4701	48073	3046
4702	48083	3036
4703	48094	3026
4704	48105	3016
4705	48115	3005
4706	48125	2995
4707	48135	2985
4708	48145	2975
4709	48155	2965
4710	48165	2954
4711	48175	2944
4712	48185	2934
4713	48195	2924
4714	48206	2913
4715	48216	2903
4716	48228	2893
4717	48239	2883
4718	48248	2873
4719	48260	2862
4720	48271	2852
4721	48283	2842
4722	48296	2832
4723	48306	2822
4724	48316	2812
4725	48328	2801
4726	48337	2791
4727	48346	2781
4728	48356	2771
4729	48367	2760
4730	48377	2750
4731	48397	2741
4732	48408	2730
4733	48420	2720
4734	48431	2710
4735	48441	2700
4736	48453	2690
4737	48464	2679
4738	48474	2669
4739	48484	2659
4740	48495	2649
4741	48504	2639
4742	48515	2628
4743	48525	2618
4744	48535	2608
4745	48546	2598
4746	48557	2587
4747	48568	2577
4748	48580	2567
4749	48591	2557
4750	48603	2547
4751	48618	2537
4752	48630	2527
4753	48642	2517
4754	48653	2506
4755	48664	2496
4756	48675	2486
4757	48687	2476
4758	48698	2466
4759	48710	2455
4760	48721	2445
4761	48732	2435
4762	48743	2425
4763	48754	2415
4764	48767	2405
4765	48777	2394
4766	48787	2384
4767	48799	2374
4768	48810	2364
4769	48822	2354
4770	48833	2343
4771	48844	2333
4772	48856	2323
4773	48867	2313
4774	48878	2303
4775	48887	2292
